FOS10_ROS10 Corrected,FOS10_ROS11 Corrected,FOS10_ROS12 Corrected,FOS10_ROS13 Corrected,FOS10_ROS1 Corrected,FOS10_ROS2 Corrected,FOS10_ROS3 Corrected,FOS10_ROS4 Corrected,FOS10_ROS5 Corrected,FOS10_ROS6 Corrected,FOS10_ROS7 Corrected,FOS10_ROS8 Corrected,FOS10_ROS9 Corrected,FOS1_ROS10 Corrected,FOS1_ROS11 Corrected,FOS1_ROS12 Corrected,FOS1_ROS13 Corrected,FOS1_ROS1 Corrected,FOS1_ROS2 Corrected,FOS1_ROS3 Corrected,FOS1_ROS4 Corrected,FOS1_ROS5 Corrected,FOS1_ROS6 Corrected,FOS1_ROS7 Corrected,FOS1_ROS8 Corrected,FOS1_ROS9 Corrected,FOS2_ROS10 Corrected,FOS2_ROS11 Corrected,FOS2_ROS12 Corrected,FOS2_ROS13 Corrected,FOS2_ROS1 Corrected,FOS2_ROS2 Corrected,FOS2_ROS3 Corrected,FOS2_ROS4 Corrected,FOS2_ROS5 Corrected,FOS2_ROS6 Corrected,FOS2_ROS7 Corrected,FOS2_ROS8 Corrected,FOS2_ROS9 Corrected,FOS3_ROS10 Corrected,FOS3_ROS11 Corrected,FOS3_ROS12 Corrected,FOS3_ROS13 Corrected,FOS3_ROS1 Corrected,FOS3_ROS2 Corrected,FOS3_ROS3 Corrected,FOS3_ROS4 Corrected,FOS3_ROS5 Corrected,FOS3_ROS6 Corrected,FOS3_ROS7 Corrected,FOS3_ROS8 Corrected,FOS3_ROS9 Corrected,FOS4_ROS10 Corrected,FOS4_ROS11 Corrected,FOS4_ROS12 Corrected,FOS4_ROS13 Corrected,FOS4_ROS1 Corrected,FOS4_ROS2 Corrected,FOS4_ROS3 Corrected,FOS4_ROS4 Corrected,FOS4_ROS5 Corrected,FOS4_ROS6 Corrected,FOS4_ROS7 Corrected,FOS4_ROS8 Corrected,FOS4_ROS9 Corrected,FOS5_ROS10 Corrected,FOS5_ROS11 Corrected,FOS5_ROS12 Corrected,FOS5_ROS13 Corrected,FOS5_ROS1 Corrected,FOS5_ROS2 Corrected,FOS5_ROS3 Corrected,FOS5_ROS4 Corrected,FOS5_ROS5 Corrected,FOS5_ROS6 Corrected,FOS5_ROS7 Corrected,FOS5_ROS8 Corrected,FOS5_ROS9 Corrected,FOS6_ROS10 Corrected,FOS6_ROS11 Corrected,FOS6_ROS12 Corrected,FOS6_ROS13 Corrected,FOS6_ROS1 Corrected,FOS6_ROS2 Corrected,FOS6_ROS3 Corrected,FOS6_ROS4 Corrected,FOS6_ROS5 Corrected,FOS6_ROS6 Corrected,FOS6_ROS7 Corrected,FOS6_ROS8 Corrected,FOS6_ROS9 Corrected,FOS7_ROS10 Corrected,FOS7_ROS11 Corrected,FOS7_ROS12 Corrected,FOS7_ROS13 Corrected,FOS7_ROS1 Corrected,FOS7_ROS2 Corrected,FOS7_ROS3 Corrected,FOS7_ROS4 Corrected,FOS7_ROS5 Corrected,FOS7_ROS6 Corrected,FOS7_ROS7 Corrected,FOS7_ROS8 Corrected,FOS7_ROS9 Corrected,FOS8_ROS10 Corrected,FOS8_ROS11 Corrected,FOS8_ROS12 Corrected,FOS8_ROS13 Corrected,FOS8_ROS1 Corrected,FOS8_ROS2 Corrected,FOS8_ROS3 Corrected,FOS8_ROS4 Corrected,FOS8_ROS5 Corrected,FOS8_ROS6 Corrected,FOS8_ROS7 Corrected,FOS8_ROS8 Corrected,FOS8_ROS9 Corrected,FOS9_ROS10 Corrected,FOS9_ROS11 Corrected,FOS9_ROS12 Corrected,FOS9_ROS13 Corrected,FOS9_ROS1 Corrected,FOS9_ROS2 Corrected,FOS9_ROS3 Corrected,FOS9_ROS4 Corrected,FOS9_ROS5 Corrected,FOS9_ROS6 Corrected,FOS9_ROS7 Corrected,FOS9_ROS8 Corrected,FOS9_ROS9 Corrected
0,231,1,0,61,1,0,0,0,47,208,9,0,0,83,0,0,0,0,0,0,0,42,0,0,0,58,1,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,4,0,1,0,0,0,8,13,0,0,0,0,137,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,116,41,47,110,0,1,39,109,0,29,52,0,58,33,0,0,399,76,546,202,319,2,98,1134,791,67
0,90,0,0,3,0,0,0,0,32,46,0,0,1,10,0,0,0,0,0,1,0,37,2,0,0,24,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,71,0,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,83,289,125,0,0,101,71,1,76,74,54,45,13,0,0,338,66,77,146,119,0,15,899,607,33
1,588,4,0,175,33,0,0,0,55,245,19,0,0,146,0,1,0,0,0,0,0,73,0,0,0,125,0,0,0,0,1,154,0,0,1,0,0,0,11,0,7,1,103,6,0,0,0,2,0,26,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,210,0,0,0,40,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,154,54,148,48,0,0,120,54,1,56,108,69,85,139,0,0,534,79,113,168,261,0,88,1478,1645,322
1,568,3,0,234,28,0,0,0,60,219,20,0,0,121,0,0,0,0,0,0,0,76,0,0,0,82,0,0,0,0,1,259,1,0,0,0,0,0,4,0,0,6,87,0,0,0,0,0,0,4,0,86,0,0,0,0,0,0,0,0,0,0,0,21,11,0,0,0,0,0,3,0,0,0,0,1,229,0,0,0,47,0,4,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,3,0,0,0,307,92,81,120,0,0,121,95,0,21,268,153,102,142,0,0,705,193,180,122,194,1,25,1466,1275,358
0,3630,0,0,2099,295,0,0,1,567,2315,375,0,0,2318,0,0,0,0,0,0,2,860,0,0,0,1315,0,0,0,0,0,3044,0,2,0,0,0,11,68,0,0,954,2983,1264,241,26,0,0,0,2058,0,60,2542,808,314,206,131,9,0,5,636,808,440,263,2830,668,141,11,81,12,1834,308,3,198,12,71,6105,0,79,2,6595,0,3442,736,118,0,17,0,2150,0,0,30,0,0,949,0,0,0,1,93,441,35,0,6287,5925,6594,5898,0,0,5680,5460,9,2166,6728,6079,6112,1928,0,0,6714,6124,9152,8037,6849,14,1836,7895,13952,4170
0,809,27,1,125,4,0,0,0,68,220,12,0,0,100,0,0,0,0,0,0,0,78,0,0,0,89,0,0,0,0,0,236,0,0,0,0,0,0,1,0,11,3,50,9,0,4,0,2,2,9,0,1,17,0,0,0,0,0,0,0,3,0,0,0,9,7,15,0,0,0,4,0,0,0,2,0,156,0,0,0,19,0,25,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,128,132,263,163,0,0,62,161,1,81,37,27,74,133,2,0,593,62,247,162,178,0,95,1144,1824,505
0,629,3,0,153,16,0,0,0,56,97,12,0,0,51,0,0,0,1,0,0,0,50,0,0,0,50,0,0,0,0,0,118,0,0,0,0,0,0,6,0,0,0,68,10,5,4,0,1,0,0,0,65,19,0,0,0,0,0,1,0,0,15,0,27,14,0,0,0,0,0,4,0,0,0,0,0,92,0,0,0,39,0,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,141,50,65,43,0,0,73,110,0,79,94,94,45,54,4,0,559,181,249,231,276,0,68,1032,920,147
0,391,5,0,140,12,0,0,2,64,128,6,0,0,75,0,0,0,1,0,0,0,31,0,0,0,100,0,0,0,0,0,166,1,0,1,0,0,0,0,0,0,8,67,6,4,7,0,1,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,13,0,0,0,0,0,0,0,0,1,1,0,146,0,0,0,43,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,68,86,61,0,0,141,226,1,112,58,57,61,27,1,0,513,51,209,264,198,1,225,1141,1125,114
0,6927,220,0,5143,1875,0,0,0,420,6907,2002,0,0,2250,474,0,36,0,0,0,0,1302,397,0,0,1282,0,0,0,0,0,2762,165,2,1,0,0,303,0,0,0,72,750,82,7,0,0,0,0,156,0,0,180,16,9,0,0,0,0,0,132,23,5,0,183,3,0,0,0,0,104,2,0,0,0,0,1626,0,0,0,641,0,229,3,0,0,0,0,144,0,0,0,0,0,22,0,0,0,0,14,12,0,0,1372,1249,1930,1991,0,0,1294,1275,3,896,1829,2104,1050,5525,34,0,3532,1324,2307,2011,2361,1,942,4178,7403,8808
0,4,0,0,54,8,0,0,0,18,23,0,0,0,25,0,0,0,0,0,0,2,19,0,0,0,3,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,2,13,5,5,2,0,3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,0,0,17,15,0,0,50,182,6,11,0,1,113,45,17,0,0,0,0,471,280,46
0,17,1,0,13,0,0,0,0,18,87,9,0,0,12,0,0,0,0,0,0,0,16,0,0,0,4,0,0,1,0,2,38,1,0,0,0,0,0,50,0,56,26,32,17,52,37,0,9,91,49,0,39,67,51,92,43,84,62,34,0,0,16,28,48,30,14,0,0,166,106,21,17,0,12,2,12,97,0,0,20,28,0,34,49,15,0,33,0,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,57,65,42,0,0,0,93,21,0,7,60,399,75,22,0,0,170,58,80,95,110,0,49,696,560,53
391393,6979,37374,456276,96132,88438,355469,0,274,686,93042,44942,210362,16007,6406,6994,37287,10900,212944,236666,33734,193,5429,21357,101806,73436,4778,7970,23668,4437,35016,13336,11881,8398,10,0,7457,3471,10665,4802,0,1416,11822,20189,19460,8815,3586,15,1022,2044,25928,0,1085,14061,7009,2857,7733,6387,2904,1099,20,5412,4945,2618,2531,15173,9641,11890,2712,119,543,11126,2161,14,2395,171,435,40093,0,8123,4133,20862,3572,20154,11453,5423,22,5488,2038,10964,0,0,15,164,0,74698,0,0,3,1,459,44035,42960,24289,8359,3972,3331,2433,18416,32856,14718,11274,27,3500,4387,2838,11144,46308,86325,160218,7638,14243,12608,8705,3689,14,1434,17444,13333,87480
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,594,1,1,78,3,0,0,0,55,82,8,0,0,313,21,0,0,0,0,0,1,142,0,0,0,171,0,0,0,0,0,442,0,0,0,0,0,1,0,0,0,115,787,222,0,0,0,0,0,230,0,2,15,0,0,0,0,1,0,0,3,0,0,0,44,0,0,0,0,0,22,0,0,1,2,0,1647,0,0,0,197,0,133,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,2,7,0,1,31,0,0,7,0,0,62,95,0,16,0,4,84,14,5,0,639,147,60,22,0,0,0,3118,1261,115
0,593,13,0,278,34,0,0,0,75,376,44,0,0,944,60,0,0,0,1,0,1,490,2,0,0,440,1,0,0,0,0,1086,21,1,0,0,0,50,0,0,0,53,732,101,0,0,0,0,0,246,0,0,60,0,0,0,0,0,0,0,10,0,4,0,122,0,0,0,0,0,66,0,0,0,0,0,1164,0,0,0,170,39,132,0,0,0,0,0,45,0,0,0,0,0,4,0,0,0,0,9,0,0,0,85,30,4,0,0,0,256,90,3,14,26,0,266,88,0,0,811,290,87,17,18,0,0,3075,1873,553
3,1532,11,0,747,127,0,0,0,151,844,125,0,0,722,0,0,0,0,0,0,0,358,0,0,0,412,0,0,0,0,0,863,0,0,0,0,0,0,0,0,0,105,1286,149,0,0,0,0,0,217,0,0,51,28,0,0,0,0,0,0,17,0,0,0,85,0,0,0,0,0,40,1,0,7,2,0,2340,0,0,0,554,0,139,53,12,1,55,0,26,0,0,1,0,0,6,0,0,0,0,15,0,0,0,55,0,0,0,0,0,162,111,0,55,34,72,32,625,0,0,1362,181,277,152,37,0,38,8443,3772,1697
5,3395,1,0,185,8,0,0,1,136,326,12,0,0,1010,0,0,0,0,0,0,1,649,9,0,0,666,0,0,0,0,0,1310,0,1,0,0,0,2,0,0,0,191,1434,295,6,0,0,0,0,372,0,2,127,2,0,0,0,0,0,0,9,0,0,0,104,0,0,0,0,0,88,0,0,1,1,0,2636,0,0,0,411,0,190,4,0,0,0,0,73,0,0,1,0,0,0,0,0,0,0,5,0,0,0,93,15,0,0,0,0,203,84,0,6,0,0,220,116,15,0,1197,266,260,0,0,1,0,5988,3335,473
0,3938,0,0,0,62,0,0,1,301,899,69,0,462,9425,861063,4016,0,0,0,0,24,96,0,0,0,60586,5560,0,0,0,0,0,8368,11,2037,7638,0,3641073,105,0,0,1222,3131,1727,288,56,0,13,0,2632,0,0,2463,358,346,0,229,15,0,3,866,724,425,0,2960,529,0,0,0,20,1828,343,6,798,23,80,6839,0,0,0,4386,0,4092,786,82,1,37,0,2549,0,0,23,0,0,0,0,0,0,1,100,0,0,0,4519,3963,3768,2793,0,0,4749,4738,17,2463,4032,2957,1054,187,0,0,3622,4128,7485,4703,2367,8,969,6545,9224,0
0,1156,1,0,134,29,0,0,0,88,166,11,0,0,635,17,0,0,0,0,0,1,451,0,0,0,387,0,0,0,0,0,1027,5,0,0,0,0,0,0,0,0,109,1148,198,0,0,0,0,0,263,0,0,47,0,0,2,0,0,0,0,10,0,0,0,91,0,0,0,0,0,48,0,0,0,0,0,1831,0,0,0,343,0,99,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,15,0,0,0,78,7,39,0,0,0,255,76,0,19,0,0,143,17,0,0,705,77,61,45,0,0,0,3561,1698,219
0,219,0,0,0,8,0,0,0,92,91,13,0,66,2943,106699,750,0,0,0,0,5,100,0,0,0,4624,330,0,0,0,0,6132,109785,7,260,204,0,123915,0,0,0,142,550,215,58,0,0,0,0,103,0,1,361,0,6,0,4,0,0,0,40,30,6,0,194,7,0,0,0,0,206,0,1,14,3,0,1165,0,0,0,473,0,486,15,0,0,1,0,259,0,0,0,0,0,0,0,0,0,0,3,0,1,0,294,140,0,37,0,0,872,355,1,205,98,0,439,12,0,0,864,198,404,97,0,1,71,1989,1650,0
0,40,0,0,0,0,0,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,4,0,1,0,5,0,0,0,0,0,21,0,0,0,0,0,0,5,0,3,1,38,2,0,0,0,0,0,27,0,0,24,11,25,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,41,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,6,0,109,29,0,0,0,0,38,0,0,0,0,0,55,13,0,0,73,35,0,0,0,0,0,597,371,92
0,1145,2,0,200,7,0,0,1,122,174,17,0,2,804,0,0,0,0,0,0,0,549,24,0,0,458,0,0,0,0,0,1246,0,0,0,0,0,13,0,0,1,108,1197,251,16,0,0,0,0,431,0,0,68,4,0,0,0,0,0,0,20,0,0,0,122,0,0,0,0,0,95,0,0,5,3,0,2492,0,0,0,317,0,116,2,0,0,0,0,102,0,2,1,0,0,0,1,0,0,0,9,0,0,1,47,23,0,0,0,0,236,79,0,4,10,0,180,38,0,0,991,284,15,10,2,1,0,5179,2583,238
0,1,0,0,0,0,0,0,0,0,7,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105,3,0
0,6495,1250,0,9995,3519,0,0,1,493,14093,3607,0,0,5992,7232,0,3052,0,0,0,10,2903,5567,0,0,4033,0,0,0,0,0,8699,6094,8,13,0,0,5501,0,0,0,365,2301,543,32,1,0,0,0,721,0,0,588,22,2,0,0,1,0,1,218,0,0,0,541,14,0,0,0,0,376,23,0,4,0,0,4208,0,0,0,1336,0,520,13,0,0,0,0,494,0,0,7,0,0,0,0,0,0,0,33,0,0,0,1745,1513,1700,1825,0,0,2191,2671,7,1432,2091,1724,1754,9698,58,0,4039,2036,2792,2785,2404,10,962,5170,9748,17914
0,0,0,0,3,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,45,0,1,0,0,0,442,69,0
0,3825,328,0,9130,2580,0,0,2,922,9607,2393,0,0,12773,1364,0,0,0,0,0,17,4965,0,0,0,6683,0,0,0,0,0,13864,12,10,0,0,0,115,12976,0,9196,14186,15211,20551,14336,9254,21,3637,11857,27239,0,13291,18118,10980,9238,14648,17714,12360,7209,30,7596,11941,11568,19900,19301,17172,24036,9965,8226,7259,13781,3977,22,5227,824,4948,28952,0,19663,14335,13839,21387,24651,17416,10780,63,15207,8669,13878,0,0,28,83,5,40247,0,0,0,0,255,20761,6380,763,23426,20101,22169,18149,375,145,25108,26065,80,14826,27747,21359,20123,5977,0,0,6128,28635,35850,29922,26890,51,9085,9083,15878,12000
0,139,774,0,21390,7584,0,0,3,1224,12738,7145,0,0,19027,3733,0,0,0,0,0,20,5784,47,0,0,7759,0,0,0,0,0,17968,80,18,0,0,0,921,14010,0,8228,16246,18442,23247,15200,8481,27,2835,9490,34900,0,10156,20831,12444,8596,16149,18070,11688,6284,36,6032,12480,12030,16054,22751,17361,22752,7802,5552,4310,15191,3909,26,4023,579,2890,31359,0,15205,8963,14390,12898,27050,18593,9625,39,8789,5790,15528,0,0,7,86,0,42897,0,0,0,0,232,22416,5073,1237,23365,29386,29993,20472,53,0,30708,35317,84,15672,39625,32960,28127,14313,0,0,6964,33108,41910,36656,36041,46,9687,12092,16134,31002
0,1275,1519,0,36216,13770,0,0,5,1806,30168,12696,0,0,26974,4448,0,0,0,0,0,22,9331,0,0,0,13592,0,0,0,0,0,30295,3171,15,0,0,0,1155,28282,0,22265,26857,26104,38622,29892,19017,59,7858,27692,53208,0,26858,33603,22533,18333,29919,38248,29051,18092,71,12832,23442,23888,41105,37412,34424,51257,20655,14291,12647,25092,7912,37,10134,1598,9409,46978,0,41568,27212,23414,43247,45440,36749,23313,132,29867,17853,25751,0,0,5,157,0,78448,0,0,0,3,371,39829,13138,1636,48075,50196,62508,50892,1132,540,48588,58865,156,33847,75049,70011,42001,25907,0,0,10351,54172,75704,72022,69793,131,23312,14895,27660,46148
0,0,0,0,3454,550,0,0,5,1137,368,656,0,0,7456,0,0,0,0,0,0,7,2831,0,0,0,3519,3,0,0,0,3,8706,0,11,0,0,0,36,20739,0,15788,17589,18361,25299,18920,12006,27,3829,18383,37546,0,37329,31684,27591,31073,19628,24623,17855,11392,49,7693,25924,31939,50152,36756,36215,48469,17497,32615,31689,22945,9958,75,14733,3932,28562,28409,0,38992,29489,23401,48672,43608,32617,22047,80,16895,15176,25848,0,0,53,48,0,34547,0,0,0,1,330,17535,1116,0,14287,33505,32897,21563,0,0,32606,33653,71,13634,46085,38348,31933,777,0,0,1712,35039,44423,45765,40113,57,9106,12396,4465,3642
0,10849,0,0,4740,1084,0,0,5,1758,4174,786,0,0,8850,0,0,0,0,0,0,13,6340,0,0,0,5239,0,0,0,0,0,13014,0,11,0,0,0,15,23393,0,16892,22416,23412,32395,23057,14434,57,6386,19320,47048,0,45505,41210,36247,40069,24716,29523,20740,12385,89,17038,33365,39542,68921,46843,43815,53775,27057,38558,36403,31231,12651,101,24531,4448,32087,47246,0,47010,34530,34260,54234,58671,44964,26688,124,34517,17925,33416,0,0,78,52,0,40037,0,0,0,0,568,20524,2692,0,48119,43850,54059,50215,0,0,51997,50052,131,26688,58332,51927,43966,3716,0,0,12256,55161,73389,69001,69059,149,24698,16433,33129,7730
2,1261,0,0,47,1,0,0,0,83,48,4,0,0,418,0,0,0,0,0,0,2,102,8,1,0,306,0,0,0,11,2,362,0,0,1,0,0,6,0,0,0,30,320,49,2,0,0,0,0,79,0,0,130,15,3,0,0,0,0,0,39,0,0,0,66,0,0,0,0,0,44,0,0,2,0,0,888,0,0,0,146,0,128,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,3,0,0,0,43,31,11,33,0,0,372,220,0,68,0,58,241,0,0,3,774,364,170,45,0,0,0,2412,2080,52
0,48176,77724,0,450460,757104,196,0,150,2178,603902,610208,0,0,76175,181396,0,1936,0,0,0,94,32587,22991,0,0,44214,0,0,0,0,0,88746,64905,54,0,0,0,26175,29605,0,25787,25365,18141,38214,31156,22348,83,11323,33776,52110,0,108272,37878,35909,40080,24074,42897,35339,23280,112,21688,40741,54564,133148,49104,99917,285119,197262,36370,51247,29040,11623,115,27579,4483,36208,49910,0,576046,830662,59380,838121,60938,110841,144908,1689,521177,491161,32221,0,3334,0,0,6451,839724,2526,4849,851,13,2727,462719,2046593,3955315,177726,289969,774421,1614916,2703854,1576633,80494,229179,1390,282985,1005422,2014980,53875,1092973,19162,0,21463,79382,246159,453135,855680,3218,910898,18407,62845,613342
1,1837,5,0,25,1,0,0,0,43,32,9,0,0,291,0,0,0,0,0,0,1,99,0,0,0,228,0,0,0,0,0,513,0,0,0,0,0,1,2,0,0,21,244,42,7,1,0,1,0,47,1,0,35,0,0,0,0,0,0,0,12,19,0,0,46,0,0,0,0,0,40,0,0,0,0,0,663,0,0,0,80,0,81,6,0,1,0,0,43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,233,75,27,6,0,0,169,161,0,19,54,0,191,21,7,0,679,226,173,26,5,0,0,2041,1595,52
0,15375,1059,0,40740,46707,0,0,12,1140,50663,36880,0,0,17338,0,0,0,0,0,0,23,8973,0,0,0,10676,0,0,0,0,0,20900,26,9,0,0,0,73,3691,0,1604,6894,9138,9662,5324,2406,7,776,1725,14356,0,5394,11268,7814,6460,5343,5043,2781,1210,25,6185,7769,7069,10449,14311,14675,19506,8490,4694,3401,9127,2502,24,4237,570,2959,20034,0,19614,13978,23661,17221,18103,15066,10110,60,14180,7430,10494,0,0,14,164,77,69717,0,0,0,2,473,44211,34806,9187,29773,30503,52513,66390,6272,2633,24106,36059,101,26207,66074,79273,16740,71066,471,0,9247,24890,43166,53973,67921,163,37880,8432,23418,61895
0,923,5,0,49,9,0,0,0,86,35,9,0,0,458,0,0,0,0,0,0,2,169,0,0,0,257,0,0,0,0,0,429,19,1,0,0,0,3,0,0,1,30,392,49,1,0,0,1,0,61,0,0,50,15,0,0,0,0,1,0,22,0,0,0,95,0,0,0,0,0,30,7,0,0,0,0,931,0,0,1,93,0,106,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,2,0,0,0,168,98,67,0,0,0,422,74,1,31,17,4,289,15,3,0,818,210,161,193,33,0,7,2498,1857,107
0,18751,2155,0,36802,14530,0,0,4,1924,39996,12565,0,0,26656,1229,0,0,0,0,0,39,11496,279,0,0,16979,0,0,0,0,0,30876,7758,29,0,0,0,4746,25195,0,17259,25120,26641,36000,25972,16402,46,6788,21242,53695,0,20402,31596,19877,15136,28637,33472,24955,14679,66,13044,20384,18924,32052,35529,29174,41625,16771,10727,8846,23931,7057,43,9584,1245,6697,50668,0,29732,19666,22896,30506,43879,32144,18498,103,24017,12199,23428,0,0,0,119,0,71631,0,0,0,1,396,35168,12419,1591,54816,47536,55594,47098,821,955,50588,60988,184,35830,66865,62237,41591,31605,0,0,14816,57008,70382,70242,64504,140,22778,16152,37642,52243
4,2157,1,0,34,0,0,0,0,89,113,9,0,0,272,0,0,0,0,0,0,0,313,0,0,0,240,0,0,0,2,0,522,0,0,0,0,0,0,0,0,0,32,390,34,2,2,0,0,0,96,0,0,50,4,0,5,0,0,0,0,18,2,0,3,72,18,0,1,0,0,59,4,0,0,4,0,1002,0,0,0,105,0,66,0,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0,3,0,0,0,185,63,41,4,0,0,250,272,0,90,13,25,156,15,4,0,851,309,193,49,0,0,13,2603,2046,102
6,2415,0,0,35,0,0,0,0,125,137,12,0,0,631,24,0,0,0,0,0,2,283,0,0,0,339,0,0,0,0,1,537,5,0,0,0,0,7,0,0,0,38,485,56,12,1,1,0,0,99,0,0,83,0,0,5,12,0,2,0,4,1,0,0,83,0,0,0,0,0,54,0,0,1,1,0,1074,0,0,15,96,0,103,0,0,0,0,0,31,0,1,0,0,0,0,0,0,0,0,4,0,0,0,144,81,27,78,0,0,499,165,0,44,127,29,242,11,14,6,1093,454,403,124,20,1,1,2889,2458,115
0,10049,0,0,6962,2070,0,0,2,2003,6295,1490,0,0,10193,0,0,0,0,0,0,17,6992,0,0,0,6549,0,0,0,0,0,15369,0,18,0,0,0,40,22192,0,16662,19144,20597,28010,21172,13116,47,5704,18739,41842,0,49506,38578,35044,41633,22303,27372,19729,12304,84,14752,32583,42410,75878,45762,46620,63876,35146,43142,43566,29709,12800,96,23969,5043,38071,44719,0,66239,54092,35531,81382,55675,47497,32218,156,44798,30137,31081,0,0,51,70,0,53693,0,0,0,2,656,28625,4933,42,65607,69306,92918,105860,0,0,54838,67669,187,43080,111123,120764,49173,7188,0,0,13777,60708,96216,104110,117631,267,51161,13925,34289,12459
3,2438,0,0,89,1,0,0,0,99,58,12,0,1,512,17,0,0,0,0,0,0,160,0,0,0,273,0,0,0,0,0,645,9,1,0,1,0,8,5,0,0,49,422,65,4,0,0,0,0,102,0,0,139,12,0,0,0,0,1,0,35,0,0,1,80,0,0,0,0,0,60,5,0,10,0,0,1028,0,0,0,106,0,157,1,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,33,55,0,0,368,144,0,29,32,46,201,1,6,0,1002,429,99,85,13,0,9,3115,2108,78
2,1224,3,0,58,0,0,0,0,116,79,3,0,0,226,0,0,0,0,0,0,0,228,0,0,0,169,0,0,0,0,0,290,0,0,0,0,1,4,0,0,0,19,472,86,0,0,0,0,0,114,0,0,44,0,0,5,1,0,0,0,3,6,0,0,78,0,0,0,0,0,49,0,0,0,0,0,971,0,0,0,78,0,74,0,0,0,1,0,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,253,50,20,5,0,0,267,123,2,24,0,0,242,15,0,0,861,298,177,98,188,0,0,2525,1877,130
0,1752,1,0,182,6,0,0,0,72,114,9,0,0,485,0,0,3,0,0,0,0,454,22,0,0,477,0,0,0,0,0,847,0,0,0,0,0,7,0,0,0,91,809,182,3,0,0,0,0,200,0,0,45,0,0,5,1,0,0,0,82,0,0,0,84,0,0,0,0,0,85,0,0,5,0,0,1623,0,0,1,222,0,104,0,0,0,0,0,46,0,0,2,0,0,0,0,0,0,0,4,0,0,0,20,4,0,0,0,0,124,52,0,4,9,0,101,18,5,0,502,189,113,8,5,0,0,3632,1927,144
